subject,session,channel,epoch_id,Q1,Q2,Q3,mean_diag_delta,mean_diag_theta,mean_diag_alpha,mean_diag_beta,mean_diag_gamma,mean_diag,mean_all,mean_offdiag,theta_alpha_coupling,alpha_beta_coupling,peak_diag,peak_diag_freq
sub-002,ses-01,CP4,29,2,2,2,7.5815,8.8809,4.1314,5.0937,0.0000,3.6478,5.8467,5.8332,5.8364,6.6508,25.8780,5.0000
sub-002,ses-01,CP4,30,4,2,2,12.1049,1.9503,10.5560,3.8014,0.0000,3.9297,5.1247,5.1082,5.3237,6.2186,30.1412,13.0000
sub-002,ses-01,CP4,31,2,2,2,3.9001,2.8549,9.9437,4.8048,0.0000,3.4685,5.5770,5.5424,5.8638,4.8617,35.2964,11.0000
sub-002,ses-01,O2,0,2,2,2,9.0224,4.0660,9.5895,4.6846,0.0000,3.9719,5.5174,5.4692,3.8744,5.2634,33.7808,10.0000
sub-002,ses-01,O2,1,2,2,2,18.8109,6.4465,6.1305,5.8081,0.0000,4.9609,5.3053,5.2202,4.4710,5.0182,52.8849,1.0000
sub-002,ses-01,O2,2,2,2,2,15.2430,2.5358,7.2358,2.8628,0.0000,3.5290,6.0057,5.9863,4.6751,5.6499,43.9723,1.0000
sub-002,ses-01,O2,3,2,2,0,17.0384,3.4841,2.9309,4.3517,0.0000,3.6336,4.9312,4.8470,6.1262,4.5580,58.6314,1.0000
sub-002,ses-01,O2,4,2,4,2,11.7521,5.8105,10.1173,4.8145,0.0000,4.5010,11.3254,11.3780,4.4653,8.2656,30.6999,13.0000
sub-002,ses-01,O2,5,2,4,2,10.8334,2.6403,9.6217,2.2270,0.0000,3.2692,5.8010,5.7992,6.5552,5.7392,20.2315,3.0000
sub-002,ses-01,O2,6,2,2,2,6.4117,6.3811,5.8989,5.8702,0.0000,3.7878,5.9760,5.9586,8.5884,5.6837,15.9466,19.0000
sub-002,ses-01,O2,7,2,2,2,35.7667,23.1795,23.8276,9.2213,0.0000,11.5960,15.2106,15.0769,21.6804,14.4524,52.1919,1.0000
sub-002,ses-01,O2,8,2,2,0,4.2298,2.6293,7.0203,3.7806,0.0000,2.7606,5.6129,5.6230,5.5853,5.9992,17.0344,12.0000
sub-002,ses-01,O2,9,2,2,0,22.3518,11.8142,5.7990,5.0471,0.0000,5.5133,5.8790,5.8016,5.1153,6.6049,56.0565,1.0000
sub-002,ses-01,O2,10,2,2,0,18.1118,8.9365,6.0241,2.3930,0.0000,4.0802,5.4771,5.4223,7.9344,5.2773,42.0746,1.0000
sub-002,ses-01,O2,11,4,2,0,16.7014,7.6780,13.7975,5.4191,0.0000,5.8314,7.1796,7.0568,8.9761,5.9624,44.7702,1.0000
sub-002,ses-01,O2,12,4,2,0,9.9668,4.5769,8.3683,3.7162,0.0000,3.6441,5.5431,5.5197,5.9802,5.1139,26.3988,1.0000
sub-002,ses-01,O2,13,2,2,0,4.6550,3.0261,4.5609,3.1839,0.0000,2.3135,5.0749,5.0924,4.7425,4.8326,14.0115,14.0000
sub-002,ses-01,O2,14,4,2,0,9.9432,10.5754,5.3268,3.1983,0.0000,3.6189,5.9395,5.9426,3.6289,5.3493,20.0519,4.0000
sub-002,ses-01,O2,15,4,2,0,10.3854,2.7305,9.8541,5.3899,0.0000,4.2246,5.4104,5.3513,3.8007,4.8906,39.0407,1.0000
sub-002,ses-01,O2,16,2,2,0,2.6666,1.9091,8.8689,4.0031,0.0000,2.8734,5.5783,5.5928,4.1417,4.5726,13.3353,13.0000
sub-002,ses-01,O2,17,4,2,0,11.4858,4.9371,4.3311,4.8260,0.0000,3.5911,5.2139,5.1969,3.0630,5.9030,32.3907,1.0000
sub-002,ses-01,O2,18,2,2,0,12.1828,7.4542,7.1067,4.0000,0.0000,4.0276,5.0191,4.9787,6.1033,5.2497,26.3762,1.0000
sub-002,ses-01,O2,19,4,2,0,9.1736,4.9043,11.1526,6.4082,0.0000,4.8031,6.2205,6.1728,7.0627,8.0967,23.1813,1.0000
sub-002,ses-01,O2,20,2,2,0,39.1154,24.6185,16.1014,18.0577,0.0000,13.6348,21.0382,21.0059,26.9834,21.1839,52.8862,15.0000
sub-002,ses-01,O2,21,2,2,0,3.9630,7.2286,8.0495,6.5762,0.0000,4.1524,5.0671,4.9874,5.6009,4.1240,21.0354,18.0000
sub-002,ses-01,O2,22,2,4,0,21.4696,3.8187,6.0205,3.8654,0.0000,4.3611,5.5156,5.3851,4.8985,6.2443,74.8660,1.0000
sub-002,ses-01,O2,23,2,4,0,7.6656,4.8247,6.2868,3.4706,0.0000,3.0884,5.7019,5.6872,7.4933,6.6731,17.7072,1.0000
sub-002,ses-01,O2,24,2,4,0,8.2145,3.3016,5.8885,4.3321,0.0000,3.2026,5.2211,5.2116,5.6200,5.6557,22.1178,1.0000
sub-002,ses-01,O2,25,4,2,0,25.5096,11.5705,4.6073,7.3376,0.0000,6.3105,5.9191,5.7709,4.3694,6.6212,67.4173,1.0000
sub-002,ses-01,O2,26,4,2,0,6.2266,6.2485,5.2974,4.2424,0.0000,3.1822,5.6135,5.6185,4.9720,5.9668,13.2942,4.0000
sub-002,ses-01,O2,27,2,2,2,6.5051,3.9711,13.5534,2.7166,0.0000,3.6870,5.9792,5.9472,8.2477,6.5106,39.9824,11.0000
sub-002,ses-01,O2,28,2,2,0,12.9879,2.7083,3.8569,3.0395,0.0000,2.9172,6.3175,6.3385,7.6908,6.5353,33.9726,1.0000
sub-002,ses-01,O2,29,2,2,2,16.9864,3.0119,9.1298,3.4568,0.0000,4.1793,5.5939,5.5021,8.6972,5.7477,57.0002,1.0000
sub-002,ses-01,O2,30,4,2,2,17.5342,1.5921,3.3499,4.8002,0.0000,3.6978,5.0191,4.9642,3.9862,5.1550,45.1884,1.0000
sub-002,ses-01,O2,31,2,2,2,5.0825,5.9299,7.3032,4.5840,0.0000,3.4293,5.1791,5.1537,4.6726,4.5037,28.4833,17.0000
sub-002,ses-02,Fp1,0,4,2,0,20.7018,1.8350,7.8234,3.1555,0.0000,4.1421,6.1869,6.1374,8.2419,5.4845,39.4635,2.0000
sub-002,ses-02,Fp1,1,2,2,2,10.3802,2.7084,8.4837,3.0133,0.0000,3.3123,5.9761,5.9738,4.9968,6.1650,33.0415,1.0000
sub-002,ses-02,Fp1,2,2,2,0,4.4115,7.7372,10.5207,4.6713,0.0000,4.0104,5.2943,5.2598,4.5446,5.2205,36.0739,10.0000
sub-002,ses-02,Fp1,3,2,4,2,5.2440,7.3194,17.2750,3.4391,0.0000,4.6189,5.8791,5.8180,8.1219,6.4414,43.3814,11.0000
sub-002,ses-02,Fp1,4,4,2,2,16.7639,4.5909,8.4673,3.4663,0.0000,4.2159,6.3091,6.2302,7.1986,6.0959,62.3117,1.0000
sub-002,ses-02,Fp1,5,2,4,2,16.0182,7.2927,11.3274,4.1456,0.0000,5.0023,6.6816,6.6345,8.5791,5.3750,42.1996,1.0000
sub-002,ses-02,Fp1,6,2,2,2,15.4791,12.5610,15.0638,4.7138,0.0000,6.1354,5.6436,5.5197,4.9503,4.8646,43.2844,1.0000
sub-002,ses-02,Fp1,7,2,2,2,12.8669,8.1957,9.6876,4.7749,0.0000,4.7546,5.3614,5.2876,3.9687,6.0673,42.0228,1.0000
sub-002,ses-02,Fp1,8,2,2,2,6.4747,3.7596,10.2106,4.4146,0.0000,3.7114,5.0519,5.0145,5.6838,4.8841,29.3952,11.0000
sub-002,ses-02,Fp1,9,2,2,0,3.9229,4.7443,16.4163,3.7726,0.0000,4.2375,6.5614,6.5324,7.8289,6.2673,53.8792,10.0000
sub-002,ses-02,Fp1,10,2,2,2,25.1339,7.5390,7.3981,5.8637,0.0000,5.8444,6.0301,5.9216,5.5659,5.9109,59.1298,1.0000
sub-002,ses-02,Fp1,11,4,2,2,7.2936,7.5154,10.9118,5.2584,0.0000,4.4899,5.3088,5.2479,4.9203,5.3638,28.2360,11.0000
sub-002,ses-02,Fp1,12,4,2,2,19.3678,5.2150,9.4592,4.2348,0.0000,4.8870,6.4869,6.3906,12.0822,5.9426,53.6871,1.0000
sub-002,ses-02,Fp1,13,2,2,2,12.4546,4.3135,14.6863,3.2454,0.0000,4.5902,5.8118,5.7544,8.2052,5.5148,49.8918,10.0000
sub-002,ses-02,Fp1,14,4,2,2,9.1160,3.6492,8.8295,6.1061,0.0000,4.2655,5.5221,5.4646,5.3040,7.0902,22.3602,11.0000
sub-002,ses-02,Fp1,15,2,2,2,3.3839,3.5367,11.6354,3.4380,0.0000,3.3067,5.8046,5.8038,4.6554,5.4238,39.0317,11.0000
sub-002,ses-02,Fp1,16,2,2,2,8.7054,5.6926,9.9417,3.6126,0.0000,3.8188,5.8711,5.8627,6.8072,6.7187,19.8859,11.0000
sub-002,ses-02,Fp1,17,4,2,2,13.4268,2.0665,14.3629,3.6221,0.0000,4.5404,5.9704,5.8992,5.5998,4.6092,45.7137,1.0000
sub-002,ses-02,Fp1,18,4,2,2,2.1404,1.6677,9.4924,5.2342,0.0000,3.2612,4.8091,4.7827,7.3984,5.9443,22.2136,11.0000
sub-002,ses-02,Fp1,19,2,2,2,10.2680,4.6268,10.3943,4.7595,0.0000,4.2748,5.4736,5.4251,4.8219,5.8767,27.8880,1.0000
sub-002,ses-02,Fp1,20,2,2,2,7.9484,4.7788,12.1897,2.6974,0.0000,3.7003,5.0470,5.0125,2.2065,4.4041,36.8917,10.0000
sub-002,ses-02,Fp1,21,4,2,2,19.7292,11.5110,7.1037,4.2959,0.0000,5.1961,5.8959,5.8247,6.4620,5.3077,47.8262,1.0000
sub-002,ses-02,C3,0,4,2,0,3.3992,9.5208,9.9618,5.8836,0.0000,4.3707,5.2781,5.2062,6.4676,5.7817,24.6384,11.0000
sub-002,ses-02,C3,1,2,2,2,4.1337,5.5502,15.4450,3.1025,0.0000,3.9939,5.5785,5.5431,5.9463,7.3553,39.8963,10.0000
sub-002,ses-02,C3,2,2,2,0,5.5369,2.3838,8.1183,3.6880,0.0000,2.9846,5.9080,5.9007,6.6888,7.6208,21.3111,10.0000
sub-002,ses-02,C3,3,2,4,2,9.0605,4.0876,18.4499,4.7922,0.0000,5.2463,6.2102,6.1373,7.0029,6.0732,44.9564,10.0000
sub-002,ses-02,C3,4,4,2,2,9.3813,8.9118,5.6645,4.1515,0.0000,3.7472,5.9520,5.9274,8.2388,5.5644,21.1935,11.0000
sub-002,ses-02,C3,5,2,4,2,5.1889,4.2419,11.1746,4.9702,0.0000,3.9391,5.5395,5.5027,5.0424,5.1501,37.8741,10.0000
sub-002,ses-02,C3,6,2,2,2,3.8720,3.7647,8.0097,2.8525,0.0000,2.6904,5.3142,5.3186,2.6808,4.1546,26.0018,10.0000
sub-002,ses-02,C3,7,2,2,2,8.8498,2.2829,5.6165,3.1628,0.0000,2.7755,5.5534,5.5664,6.7277,4.0880,19.0700,2.0000
sub-002,ses-02,C3,8,2,2,2,16.4133,5.5021,15.6947,5.7589,0.0000,5.9697,5.4314,5.2716,6.2668,5.1311,52.8040,1.0000
sub-002,ses-02,C3,9,2,2,0,5.9810,2.2370,18.1134,6.8597,0.0000,5.3658,5.7924,5.7044,4.1912,5.4917,47.1938,11.0000
sub-002,ses-02,C3,10,2,2,2,11.5308,3.7935,8.5982,4.8109,0.0000,4.0797,6.3019,6.2698,7.5920,5.6736,30.3644,11.0000
sub-002,ses-02,C3,11,4,2,2,14.8182,1.0182,9.0483,1.5802,0.0000,3.2135,4.8807,4.7925,5.4723,4.7730,50.7453,1.0000
sub-002,ses-02,C3,12,4,2,2,7.1905,8.2760,7.1850,4.6054,0.0000,3.8336,6.5469,6.5400,8.7106,5.9174,28.7192,21.0000
sub-002,ses-02,C3,13,2,2,2,7.5817,6.1161,14.7578,2.1218,0.0000,3.9749,5.4200,5.3785,7.8753,5.3378,54.5947,10.0000
sub-002,ses-02,C3,14,4,2,2,11.9162,4.0402,5.0034,3.8188,0.0000,3.3370,5.8639,5.8619,7.2607,4.3055,28.0500,1.0000
sub-002,ses-02,C3,15,2,2,2,2.8437,2.5011,20.5123,4.9134,0.0000,4.8448,6.1190,6.0739,3.5159,8.3095,44.4648,11.0000
sub-002,ses-02,C3,16,2,2,2,7.3499,4.5792,9.6549,3.4947,0.0000,3.5134,5.8885,5.8759,7.5586,5.6256,21.6701,1.0000
sub-002,ses-02,C3,17,4,2,2,6.6189,1.9548,9.2544,4.4440,0.0000,3.4324,5.5358,5.5154,4.3936,6.3359,21.7369,21.0000
sub-002,ses-02,C3,18,4,2,2,7.1948,8.1193,15.5721,5.5618,0.0000,5.2789,6.0596,5.9894,7.9732,6.6114,35.4018,11.0000
sub-002,ses-02,C3,19,2,2,2,3.1017,3.4469,9.6136,5.5170,0.0000,3.6185,5.1908,5.1716,5.7083,3.9143,18.6087,11.0000
sub-002,ses-02,C3,20,2,2,2,13.6777,7.6962,11.5592,3.5110,0.0000,4.6627,5.7006,5.6120,3.5238,6.3083,32.8319,1.0000
sub-002,ses-02,C3,21,4,2,2,12.0878,3.9605,10.5159,5.6906,0.0000,4.6806,5.8373,5.7741,6.2067,4.7861,44.2979,1.0000
sub-002,ses-02,CP3,0,4,2,0,11.4717,5.8312,11.1168,4.1528,0.0000,4.4162,5.6290,5.5443,6.5440,5.4498,34.5915,11.0000
sub-002,ses-02,CP3,1,2,2,2,1.3705,3.1997,13.6316,3.2136,0.0000,3.2988,5.3789,5.3493,5.7685,6.4530,32.8174,10.0000
sub-002,ses-02,CP3,2,2,2,0,2.9110,2.2186,7.1622,2.1524,0.0000,2.1273,5.3367,5.3692,4.1103,5.7987,20.9854,11.0000
sub-002,ses-02,CP3,3,2,4,2,16.2173,7.3816,19.3821,5.0351,0.0000,6.4220,5.6230,5.4879,5.8543,5.0116,45.5651,11.0000
sub-002,ses-02,CP3,4,4,2,2,19.1173,3.6027,4.5578,3.4820,0.0000,3.8022,5.8466,5.7732,6.9804,6.6354,60.9000,1.0000
sub-002,ses-02,CP3,5,2,4,2,3.5259,4.8034,10.6278,6.2855,0.0000,4.1580,6.1296,6.0807,4.5781,5.2796,34.9318,10.0000
sub-002,ses-02,CP3,6,2,2,2,16.0112,3.2957,7.1091,4.3194,0.0000,4.0938,4.6754,4.5783,3.2697,4.2742,48.1698,1.0000
sub-002,ses-02,CP3,7,2,2,2,18.7210,6.1525,9.1227,6.2564,0.0000,5.4782,5.4343,5.3199,5.4768,4.1567,54.1038,1.0000
sub-002,ses-02,CP3,8,2,2,2,13.4111,4.7074,14.0360,6.2408,0.0000,5.5307,6.2015,6.1473,4.9740,6.1385,34.2165,1.0000
sub-002,ses-02,CP3,9,2,2,0,5.8196,3.5316,14.9212,5.2774,0.0000,4.5474,6.1513,6.1025,3.0788,6.1014,36.3332,11.0000
sub-002,ses-02,CP3,10,2,2,2,13.0834,4.4106,13.1141,4.6693,0.0000,4.8689,5.4507,5.3916,5.7747,4.7026,39.8449,1.0000
sub-002,ses-02,CP3,11,4,2,2,6.2823,7.7521,9.4173,3.4602,0.0000,3.6657,6.1106,6.0895,10.1387,5.2140,25.4880,11.0000
sub-002,ses-02,CP3,12,4,2,2,3.5082,3.4264,6.3938,4.6800,0.0000,2.9521,5.4717,5.4801,6.3312,4.9701,23.6383,11.0000
sub-002,ses-02,CP3,13,2,2,2,3.5214,3.4602,14.8621,2.9427,0.0000,3.6129,5.5777,5.5417,5.3279,4.4573,29.9542,10.0000
sub-002,ses-02,CP3,14,4,2,2,8.0114,6.6014,4.3650,2.4959,0.0000,2.7230,5.0544,5.0630,6.6481,5.0709,15.9025,19.0000
sub-002,ses-02,CP3,15,2,2,2,5.0199,2.5540,21.4796,7.3985,0.0000,5.9385,6.2007,6.1083,4.8994,6.1756,70.3021,11.0000
sub-002,ses-02,CP3,16,2,2,2,3.5741,2.7530,10.5760,6.2984,0.0000,3.9685,5.5471,5.5016,5.4203,3.8985,21.9976,16.0000
sub-002,ses-02,CP3,17,4,2,2,5.5079,3.8191,7.8135,4.9773,0.0000,3.4626,5.1657,5.1415,3.9995,4.9311,20.9040,11.0000
sub-002,ses-02,CP3,18,4,2,2,11.2944,3.9399,11.8022,3.9994,0.0000,4.2731,5.9162,5.8524,7.6549,6.5335,41.3704,1.0000
sub-002,ses-02,CP3,19,2,2,2,11.1095,2.0024,12.4187,4.8437,0.0000,4.4169,5.3632,5.3007,5.4784,4.9795,32.9242,1.0000
sub-002,ses-02,CP3,20,2,2,2,20.3617,4.8302,9.7515,8.7332,0.0000,6.3444,5.9106,5.7849,4.0731,6.8536,58.3480,1.0000
sub-002,ses-02,CP3,21,4,2,2,10.0800,3.5023,14.1481,4.8472,0.0000,4.7030,5.5242,5.4547,5.0285,5.2242,60.0170,11.0000
sub-002,ses-02,O1,0,4,2,0,8.9900,4.9506,13.1439,3.9891,0.0000,4.3369,6.0618,6.0070,5.4512,7.4291,44.6106,11.0000
sub-002,ses-02,O1,1,2,2,2,3.9590,2.6675,10.6177,2.3277,0.0000,2.8017,5.4365,5.4299,6.1570,5.2976,38.5297,10.0000
sub-002,ses-02,O1,2,2,2,0,2.4619,4.7409,9.1107,5.2846,0.0000,3.5390,5.2006,5.1878,6.9955,5.2421,19.8974,10.0000
sub-002,ses-02,O1,3,2,4,2,26.7031,3.4308,13.7777,4.2308,0.0000,6.0047,7.2790,7.1183,7.0636,9.0647,73.4599,1.0000
sub-002,ses-02,O1,4,4,2,2,21.0529,12.1997,7.1982,4.2405,0.0000,5.3797,5.3875,5.2253,8.8399,4.7138,65.5967,1.0000
sub-002,ses-02,O1,5,2,4,2,9.3649,4.5790,9.4374,4.6748,0.0000,4.0273,5.8621,5.8142,4.3606,6.9150,29.3411,1.0000
sub-002,ses-02,O1,6,2,2,2,18.5916,2.2027,8.5505,4.1765,0.0000,4.3901,5.2961,5.2481,4.6724,4.1666,58.5927,1.0000
sub-002,ses-02,O1,7,2,2,2,13.2962,2.5950,4.4062,3.5645,0.0000,3.1707,5.7552,5.7476,6.8826,6.4716,37.0975,1.0000
sub-002,ses-02,O1,8,2,2,2,10.3814,8.7807,9.3796,5.1307,0.0000,4.6424,5.3368,5.2476,4.6223,6.1957,23.3084,11.0000
sub-002,ses-02,O1,9,2,2,0,20.9643,4.0253,9.7685,4.7894,0.0000,5.1356,6.3191,6.1905,3.4987,7.8546,72.7841,1.0000
sub-002,ses-02,O1,10,2,2,2,20.2675,5.5315,10.4039,5.6755,0.0000,5.5675,6.2944,6.1528,10.3701,6.2866,67.1404,1.0000
sub-002,ses-02,O1,11,4,2,2,14.3633,2.0273,9.2844,3.8815,0.0000,3.9937,5.2580,5.1924,8.8568,4.1508,46.3714,1.0000
sub-002,ses-02,O1,12,4,2,2,20.5831,2.7894,15.2833,3.3233,0.0000,5.3115,5.1150,4.9594,4.8029,5.6280,43.7693,1.0000
sub-002,ses-02,O1,13,2,2,2,1.5120,6.4181,9.5698,3.3667,0.0000,3.0908,5.2711,5.2560,6.6965,4.3732,24.7631,11.0000
sub-002,ses-02,O1,14,4,2,2,13.1268,4.9563,13.2328,2.3490,0.0000,4.2387,5.8033,5.7562,7.4267,5.5404,39.0783,1.0000
sub-002,ses-02,O1,15,2,2,2,3.2880,6.7602,4.1681,5.9004,0.0000,3.3002,5.4437,5.4265,5.2918,4.2387,16.9084,17.0000
sub-002,ses-02,O1,16,2,2,2,18.1972,4.5042,8.3864,5.5866,0.0000,4.9709,5.2377,5.1520,6.3465,5.2687,45.5592,1.0000
sub-002,ses-02,O1,17,4,2,2,20.5929,9.3287,12.8333,5.4379,0.0000,6.2181,5.1829,5.0668,5.7487,5.9102,45.1920,1.0000
sub-002,ses-02,O1,18,4,2,2,28.5057,1.8358,4.9424,6.1152,0.0000,5.3609,5.7757,5.6069,4.3175,4.5932,74.3052,1.0000
sub-002,ses-02,O1,19,2,2,2,22.1001,3.8180,5.7469,5.7972,0.0000,4.9655,6.2569,6.1459,6.4437,4.6565,62.5152,1.0000
sub-002,ses-02,O1,20,2,2,2,28.2839,4.4744,16.5852,3.0803,0.0000,6.2927,5.2458,5.0917,3.6491,5.5452,66.3729,1.0000
sub-002,ses-02,O1,21,4,2,2,19.4817,6.0744,5.1836,3.8535,0.0000,4.2656,5.6558,5.5796,7.9272,4.6232,65.2083,1.0000
sub-002,ses-02,Pz,0,4,2,0,1.7693,4.8799,5.4067,2.2812,0.0000,2.0626,5.5509,5.5910,6.1133,6.0046,17.2770,8.0000
